easting,northing,longitude,latitude,domain_no,domainname,domaintype
1188371.45429,5058782.7068,167.821662673,-44.5067582503,15,Alpine Fault,Plate boundary
1188402.05723,5058813.42621,167.822070546,-44.5065002536,15,Alpine Fault,Plate boundary
1188433.18835,5058843.61023,167.822484607,-44.5062473564,15,Alpine Fault,Plate boundary
1188464.83831,5058873.24976,167.822904732,-44.5059996347,15,Alpine Fault,Plate boundary
1188496.99757,5058902.33591,167.823330794,-44.5057571629,15,Alpine Fault,Plate boundary
1188529.65647,5058930.85991,167.823762665,-44.505520014,15,Alpine Fault,Plate boundary
1188562.80517,5058958.81318,167.824200216,-44.5052882593,15,Alpine Fault,Plate boundary
1188596.4337,5058986.18732,167.824643313,-44.5050619683,15,Alpine Fault,Plate boundary
1188630.53195,5059012.97409,167.825091826,-44.504841209,15,Alpine Fault,Plate boundary
1188665.08967,5059039.16543,167.825545617,-44.504626048,15,Alpine Fault,Plate boundary
1188700.09644,5059064.75347,167.826004552,-44.5044165498,15,Alpine Fault,Plate boundary
1188735.54175,5059089.7305,167.826468492,-44.5042127773,15,Alpine Fault,Plate boundary
1188771.41492,5059114.08901,167.826937298,-44.5040147919,15,Alpine Fault,Plate boundary
1188807.70518,5059137.82168,167.827410828,-44.503822653,15,Alpine Fault,Plate boundary
1192114.8562,5061259.87547,167.870519231,-44.4866691249,15,Alpine Fault,Plate boundary
1196760.83279,5065337.53411,167.931890835,-44.452708521,15,Alpine Fault,Plate boundary
1197385.03301,5066084.10271,167.940285176,-44.4463609499,15,Alpine Fault,Plate boundary
1197413.05726,5066117.03774,167.940661555,-44.4460811803,15,Alpine Fault,Plate boundary
1197441.64699,5066149.4831,167.941044629,-44.4458061147,15,Alpine Fault,Plate boundary
1197470.79365,5066181.42909,167.941434284,-44.4455358354,15,Alpine Fault,Plate boundary
1197500.48853,5066212.86615,167.941830403,-44.4452704233,15,Alpine Fault,Plate boundary
1197530.72273,5066243.78487,167.942232867,-44.4450099577,15,Alpine Fault,Plate boundary
1197561.48721,5066274.176,167.942641557,-44.4447545164,15,Alpine Fault,Plate boundary
1197592.77277,5066304.03045,167.94305635,-44.4445041758,15,Alpine Fault,Plate boundary
1197624.57005,5066333.33928,167.943477122,-44.4442590108,15,Alpine Fault,Plate boundary
1197656.86952,5066362.09373,167.943903748,-44.4440190946,15,Alpine Fault,Plate boundary
1197689.66153,5066390.28518,167.944336098,-44.4437844991,15,Alpine Fault,Plate boundary
1197722.93627,5066417.90522,167.944774045,-44.4435552942,15,Alpine Fault,Plate boundary
1197756.68377,5066444.94556,167.945217457,-44.4433315485,15,Alpine Fault,Plate boundary
1197790.89395,5066471.39813,167.945666202,-44.443113329,15,Alpine Fault,Plate boundary
1197825.55656,5066497.255,167.946120145,-44.4429007008,15,Alpine Fault,Plate boundary
1197860.66123,5066522.50844,167.946579151,-44.4426937276,15,Alpine Fault,Plate boundary
1197896.19746,5066547.1509,167.947043082,-44.4424924711,15,Alpine Fault,Plate boundary
1197932.15462,5066571.17499,167.9475118,-44.4422969915,15,Alpine Fault,Plate boundary
1197968.52194,5066594.57354,167.947985165,-44.4421073474,15,Alpine Fault,Plate boundary
1198005.28855,5066617.33953,167.948463035,-44.4419235953,15,Alpine Fault,Plate boundary
1199911.8016,5067775.16745,167.973221283,-44.4325957785,15,Alpine Fault,Plate boundary
1203485.93563,5071120.43306,168.02051135,-44.4045578675,15,Alpine Fault,Plate boundary
1209932.72625,5077628.53224,168.106051645,-44.3496769224,15,Alpine Fault,Plate boundary
1209960.02945,5077655.67389,168.106413268,-44.3494481183,15,Alpine Fault,Plate boundary
1209987.74737,5077682.39187,168.106779756,-44.3492233358,15,Alpine Fault,Plate boundary
1210015.87342,5077708.67986,168.107151022,-44.3490026281,15,Alpine Fault,Plate boundary
1210044.40096,5077734.53163,168.107526977,-44.3487860476,15,Alpine Fault,Plate boundary
1210073.32319,5077759.94103,168.107907532,-44.3485736456,15,Alpine Fault,Plate boundary
1210102.63328,5077784.90205,168.108292598,-44.3483654724,15,Alpine Fault,Plate boundary
1210132.32426,5077809.40877,168.108682084,-44.3481615773,15,Alpine Fault,Plate boundary
1213225.39331,5080322.61571,168.149212797,-44.3272696775,15,Alpine Fault,Plate boundary
1217478.19373,5084228.33063,168.205223584,-44.2944798426,15,Alpine Fault,Plate boundary
1218283.195,5085200.04338,168.215988398,-44.2861846156,15,Alpine Fault,Plate boundary
1218308.613,5085230.23696,168.216327892,-44.2859270554,15,Alpine Fault,Plate boundary
1218334.50448,5085260.02551,168.216673001,-44.2856733761,15,Alpine Fault,Plate boundary
1218360.863,5085289.4016,168.217023639,-44.2854236407,15,Alpine Fault,Plate boundary
1218387.68199,5085318.35792,168.217379718,-44.2851779116,15,Alpine Fault,Plate boundary
1218414.95477,5085346.88724,168.217741151,-44.2849362498,15,Alpine Fault,Plate boundary
1218442.67453,5085374.98247,168.218107847,-44.2846987156,15,Alpine Fault,Plate boundary
1218470.83436,5085402.63658,168.218479714,-44.2844653682,15,Alpine Fault,Plate boundary
1218499.42726,5085429.8427,168.21885666,-44.2842362656,15,Alpine Fault,Plate boundary
1221343.39944,5088093.42413,168.256304079,-44.2618227528,15,Alpine Fault,Plate boundary
1221369.77698,5088117.77542,168.256651012,-44.2616179746,15,Alpine Fault,Plate boundary
1221396.50148,5088141.74544,168.257001999,-44.2614167963,15,Alpine Fault,Plate boundary
1221423.56741,5088165.32924,168.257356968,-44.2612192594,15,Alpine Fault,Plate boundary
1221450.9692,5088188.52196,168.257715844,-44.2610254047,15,Alpine Fault,Plate boundary
1221478.7012,5088211.31882,168.258078555,-44.260835272,15,Alpine Fault,Plate boundary
1223583.64895,5089916.49547,168.285584652,-44.2466258208,15,Alpine Fault,Plate boundary
1224520.43521,5091181.45711,168.298184229,-44.2357586843,15,Alpine Fault,Plate boundary
1224545.84532,5091215.16996,168.298525495,-44.2354692676,15,Alpine Fault,Plate boundary
1224571.82107,5091248.44893,168.298873506,-44.2351840339,15,Alpine Fault,Plate boundary
1224598.35506,5091281.28452,168.299228164,-44.2349030646,15,Alpine Fault,Plate boundary
1224625.43974,5091313.66738,168.299589366,-44.2346264398,15,Alpine Fault,Plate boundary
1224653.06737,5091345.58827,168.299957011,-44.2343542382,15,Alpine Fault,Plate boundary
1224681.23007,5091377.0381,168.300330993,-44.2340865375,15,Alpine Fault,Plate boundary
1224709.91982,5091408.00788,168.300711206,-44.2338234139,15,Alpine Fault,Plate boundary
1224739.12844,5091438.48879,168.30109754,-44.2335649424,15,Alpine Fault,Plate boundary
1224768.84759,5091468.47214,168.301489887,-44.2333111966,15,Alpine Fault,Plate boundary
1224799.0688,5091497.94938,168.301888134,-44.2330622487,15,Alpine Fault,Plate boundary
1224829.78346,5091526.9121,168.302292167,-44.2328181699,15,Alpine Fault,Plate boundary
1224860.9828,5091555.35204,168.302701872,-44.2325790295,15,Alpine Fault,Plate boundary
1224892.65793,5091583.2611,168.303117132,-44.2323448958,15,Alpine Fault,Plate boundary
1224924.79981,5091610.63131,168.303537828,-44.2321158353,15,Alpine Fault,Plate boundary
1224957.39929,5091637.45488,168.30396384,-44.2318919135,15,Alpine Fault,Plate boundary
1224990.44706,5091663.72414,168.304395048,-44.2316731941,15,Alpine Fault,Plate boundary
1225023.9337,5091689.43162,168.304831327,-44.2314597393,15,Alpine Fault,Plate boundary
1229185.23564,5094828.55169,168.358983484,-44.2054180296,15,Alpine Fault,Plate boundary
1230702.56684,5096451.85893,168.379053729,-44.1916197941,15,Alpine Fault,Plate boundary
1230731.63289,5096482.43383,168.379437738,-44.1913601135,15,Alpine Fault,Plate boundary
1230761.21072,5096512.51391,168.379827779,-44.1911051305,15,Alpine Fault,Plate boundary
1230791.2919,5096542.09062,168.38022374,-44.1908549177,15,Alpine Fault,Plate boundary
1230821.86787,5096571.15554,168.38062551,-44.1906095462,15,Alpine Fault,Plate boundary
1230852.92992,5096599.70038,168.381032974,-44.1903690859,15,Alpine Fault,Plate boundary
1230884.46921,5096627.71703,168.381446016,-44.1901336051,15,Alpine Fault,Plate boundary
1230916.47675,5096655.1975,168.381864518,-44.1899031709,15,Alpine Fault,Plate boundary
1230948.94344,5096682.13397,168.382288361,-44.1896778488,15,Alpine Fault,Plate boundary
1230981.86003,5096708.51876,168.382717425,-44.189457703,15,Alpine Fault,Plate boundary
1231015.21714,5096734.34438,168.383151588,-44.189242796,15,Alpine Fault,Plate boundary
1231049.00528,5096759.60345,168.383590726,-44.189033189,15,Alpine Fault,Plate boundary
1231083.21483,5096784.28879,168.384034713,-44.1888289416,15,Alpine Fault,Plate boundary
1231117.83604,5096808.39338,168.384483425,-44.1886301119,15,Alpine Fault,Plate boundary
1231152.85906,5096831.91034,168.384936732,-44.1884367566,15,Alpine Fault,Plate boundary
1231188.27391,5096854.83298,168.385394506,-44.1882489305,15,Alpine Fault,Plate boundary
1231224.07052,5096877.15477,168.385856617,-44.1880666872,15,Alpine Fault,Plate boundary
1231260.23868,5096898.86936,168.386322934,-44.1878900785,15,Alpine Fault,Plate boundary
1237785.11049,5100741.74273,168.470353012,-44.1566647971,15,Alpine Fault,Plate boundary
1240506.85193,5103952.4897,168.506476279,-44.1291897121,15,Alpine Fault,Plate boundary
1240535.9764,5103986.23235,168.506862221,-44.1289011557,15,Alpine Fault,Plate boundary
1240565.69784,5104019.45039,168.50725524,-44.1286175997,15,Alpine Fault,Plate boundary
1240596.00678,5104052.13325,168.507655213,-44.1283391341,15,Alpine Fault,Plate boundary
1240626.8936,5104084.27055,168.50806201,-44.1280658474,15,Alpine Fault,Plate boundary
1240658.34847,5104115.85206,168.508475504,-44.1277978265,15,Alpine Fault,Plate boundary
1240690.36141,5104146.86776,168.508895562,-44.1275351564,15,Alpine Fault,Plate boundary
1240722.92223,5104177.30778,168.509322052,-44.1272779205,15,Alpine Fault,Plate boundary
1240756.02057,5104207.16244,168.509754838,-44.1270262007,15,Alpine Fault,Plate boundary
1240789.64593,5104236.42226,168.510193782,-44.1267800767,15,Alpine Fault,Plate boundary
1240823.78761,5104265.07793,168.510638744,-44.1265396269,15,Alpine Fault,Plate boundary
1240858.43475,5104293.12034,168.511089584,-44.1263049275,15,Alpine Fault,Plate boundary
1240893.57635,5104320.54059,168.511546158,-44.1260760531,15,Alpine Fault,Plate boundary
1240929.20123,5104347.32994,168.512008321,-44.1258530765,15,Alpine Fault,Plate boundary
1240965.29806,5104373.47989,168.512475926,-44.1256360683,15,Alpine Fault,Plate boundary
1254847.67656,5114242.91079,168.691940771,-44.0437079139,15,Alpine Fault,Plate boundary
1254916.49097,5114290.12414,168.692828053,-44.0433163868,15,Alpine Fault,Plate boundary
1284138.06201,5133629.65748,169.068158009,-43.8827627806,15,Alpine Fault,Plate boundary
1305387.05571,5148584.3172,169.340339496,-43.7571795598,15,Alpine Fault,Plate boundary
1305417.64376,5148605.5059,169.340730312,-43.757001326,15,Alpine Fault,Plate boundary
1324055.0516,5161311.71545,169.578329571,-43.6499736864,15,Alpine Fault,Plate boundary
1324060.51453,5161315.43976,169.578399094,-43.6499422387,15,Alpine Fault,Plate boundary
1329605.80981,5165095.90172,169.648933555,-43.6179973352,15,Alpine Fault,Plate boundary
1351098.44347,5180376.064,169.921908677,-43.4881056725,15,Alpine Fault,Plate boundary
1359838.04503,5186589.27343,170.032579701,-43.4350921753,15,Alpine Fault,Plate boundary
1370417.34596,5194700.59559,170.16653995,-43.3654598204,15,Alpine Fault,Plate boundary
1394331.84111,5213035.11697,170.468241249,-43.2074558107,15,Alpine Fault,Plate boundary
1394366.35876,5213061.11055,170.468675428,-43.2072313729,15,Alpine Fault,Plate boundary
1394420.60177,5213100.11805,170.46935703,-43.2068952303,15,Alpine Fault,Plate boundary
1415914.90285,5228125.56514,170.738724179,-43.077244701,15,Alpine Fault,Plate boundary
1447079.75957,5251526.58336,171.127730328,-42.8735523865,15,Alpine Fault,Plate boundary
1457570.61619,5260601.28893,171.258410133,-42.793897463,15,Alpine Fault,Plate boundary
1457603.72466,5260629.42884,171.258821896,-42.7936503239,15,Alpine Fault,Plate boundary
1457637.31719,5260656.98908,171.259239425,-42.793408491,15,Alpine Fault,Plate boundary
1457671.38365,5260683.96133,171.259662594,-42.7931720373,15,Alpine Fault,Plate boundary
1457705.91374,5260710.33742,171.260091277,-42.7929410342,15,Alpine Fault,Plate boundary
1457740.89703,5260736.10941,171.260525343,-42.7927155513,15,Alpine Fault,Plate boundary
1457776.32294,5260761.26949,171.260964662,-42.7924956568,15,Alpine Fault,Plate boundary
1457812.18079,5260785.81008,171.261409101,-42.7922814169,15,Alpine Fault,Plate boundary
1457848.45973,5260809.72375,171.261858525,-42.7920728965,15,Alpine Fault,Plate boundary
1484882.89893,5278294.66865,171.595864554,-42.6391990968,15,Alpine Fault,Plate boundary
1484892.42432,5278300.79879,171.595981947,-42.6391453313,15,Alpine Fault,Plate boundary
1517428.97814,5299135.84096,171.995785316,-42.4557143607,15,Alpine Fault,Plate boundary
1533651.92111,5312354.92665,172.19458845,-42.3382332553,15,Alpine Fault,Plate boundary
1541709.00857,5319780.70084,172.293135707,-42.2720057227,15,Alpine Fault,Plate boundary
1544756.07976,5325101.93107,172.3305903,-42.2243063092,15,Alpine Fault,Plate boundary
1546803.72346,5339521.46121,172.356717438,-42.0945883455,15,Alpine Fault,Plate boundary
1546810.36358,5339565.34727,172.356801723,-42.0941935599,15,Alpine Fault,Plate boundary
1546817.78178,5339609.10853,172.356895404,-42.0937999508,15,Alpine Fault,Plate boundary
1546825.97573,5339652.7312,172.356998451,-42.0934076424,15,Alpine Fault,Plate boundary
1546834.94285,5339696.20152,172.357110832,-42.0930167583,15,Alpine Fault,Plate boundary
1546844.6803,5339739.50579,172.357232512,-42.0926274216,15,Alpine Fault,Plate boundary
1546855.18502,5339782.63036,172.35736345,-42.0922397551,15,Alpine Fault,Plate boundary
1546866.4537,5339825.56163,172.357503607,-42.0918538809,15,Alpine Fault,Plate boundary
1546878.48279,5339868.28609,172.357652937,-42.0914699206,15,Alpine Fault,Plate boundary
1546891.26849,5339910.79025,172.357811394,-42.0910879952,15,Alpine Fault,Plate boundary
1546904.80677,5339953.06072,172.357978928,-42.0907082251,15,Alpine Fault,Plate boundary
1546919.09337,5339995.08417,172.358155485,-42.0903307299,15,Alpine Fault,Plate boundary
1546934.12379,5340036.84737,172.35834101,-42.0899556286,15,Alpine Fault,Plate boundary
1546949.89327,5340078.33714,172.358535443,-42.0895830393,15,Alpine Fault,Plate boundary
1546966.39687,5340119.5404,172.358738725,-42.0892130795,15,Alpine Fault,Plate boundary
1546983.62936,5340160.44418,172.35895079,-42.0888458658,15,Alpine Fault,Plate boundary
1547001.58533,5340201.03557,172.359171571,-42.0884815137,15,Alpine Fault,Plate boundary
1547020.2591,5340241.30178,172.359401,-42.0881201383,15,Alpine Fault,Plate boundary
1547039.6448,5340281.23012,172.359639002,-42.0877618532,15,Alpine Fault,Plate boundary
1547059.73632,5340320.80801,172.359885504,-42.0874067714,15,Alpine Fault,Plate boundary
1547080.52731,5340360.02296,172.360140427,-42.0870550047,15,Alpine Fault,Plate boundary
1547102.01123,5340398.86261,172.360403692,-42.086706664,15,Alpine Fault,Plate boundary
1547124.18131,5340437.31473,172.360675214,-42.086361859,15,Alpine Fault,Plate boundary
1547147.03055,5340475.36719,172.360954908,-42.0860206984,15,Alpine Fault,Plate boundary
1547170.55176,5340513.008,172.361242687,-42.0856832896,15,Alpine Fault,Plate boundary
1547194.73752,5340550.2253,172.361538458,-42.0853497389,15,Alpine Fault,Plate boundary
1547219.5802,5340587.00734,172.36184213,-42.0850201515,15,Alpine Fault,Plate boundary
1547245.07198,5340623.34254,172.362153605,-42.084694631,15,Alpine Fault,Plate boundary
1547271.20482,5340659.21945,172.362472787,-42.0843732801,15,Alpine Fault,Plate boundary
1547297.97048,5340694.62675,172.362799573,-42.0840562,15,Alpine Fault,Plate boundary
1547325.36053,5340729.55329,172.363133862,-42.0837434907,15,Alpine Fault,Plate boundary
1547353.36633,5340763.98805,172.363475548,-42.0834352504,15,Alpine Fault,Plate boundary
1550315.13363,5344340.32355,172.39958644,-42.051419564,15,Alpine Fault,Plate boundary
1550343.52609,5344373.99908,172.399932383,-42.0511180734,15,Alpine Fault,Plate boundary
1550372.50744,5344407.16916,172.400285396,-42.050821171,15,Alpine Fault,Plate boundary
1550402.06869,5344439.82349,172.40064537,-42.050528949,15,Alpine Fault,Plate boundary
1550432.20067,5344471.95194,172.401012192,-42.050241498,15,Alpine Fault,Plate boundary
1550462.89401,5344503.54452,172.401385749,-42.0499589072,15,Alpine Fault,Plate boundary
1550494.1392,5344534.59144,172.401765925,-42.0496812643,15,Alpine Fault,Plate boundary
1550525.92654,5344565.08305,172.402152601,-42.0494086553,15,Alpine Fault,Plate boundary
1550558.24615,5344595.00989,172.402545658,-42.0491411648,15,Alpine Fault,Plate boundary
1550591.088,5344624.36267,172.402944974,-42.0488788758,15,Alpine Fault,Plate boundary
1566247.60412,5358371.37884,172.592921443,-41.9258951821,15,Alpine Fault,Plate boundary
1576822.48616,5368073.20481,172.720841055,-41.8388946299,15,Alpine Fault,Plate boundary
1576914.6549,5368153.69979,172.721954297,-41.8381723191,15,Alpine Fault,Plate boundary
1577022.13074,5368238.16304,172.723252026,-41.8374147001,15,Alpine Fault,Plate boundary
1581856.75475,5371828.21802,172.781590211,-41.8052050286,15,Alpine Fault,Plate boundary
1581891.47823,5371853.49216,172.782008984,-41.8049781807,15,Alpine Fault,Plate boundary
1581926.63077,5371878.16606,172.7824329,-41.8047567474,15,Alpine Fault,Plate boundary
1581962.20199,5371902.23242,172.782861836,-41.804540794,15,Alpine Fault,Plate boundary
1581998.18141,5371925.68415,172.783295663,-41.8043303842,15,Alpine Fault,Plate boundary
1582034.5584,5371948.51432,172.783734254,-41.8041255801,15,Alpine Fault,Plate boundary
1582071.32222,5371970.7162,172.784177481,-41.803926442,15,Alpine Fault,Plate boundary
1582108.46202,5371992.28324,172.784625211,-41.8037330286,15,Alpine Fault,Plate boundary
1582145.96685,5372013.20906,172.785077314,-41.8035453971,15,Alpine Fault,Plate boundary
1582183.82563,5372033.4875,172.785533655,-41.8033636027,15,Alpine Fault,Plate boundary
1582222.02718,5372053.11256,172.7859941,-41.803187699,15,Alpine Fault,Plate boundary
1582260.56024,5372072.07846,172.786458513,-41.8030177379,15,Alpine Fault,Plate boundary
1582299.41343,5372090.3796,172.786926758,-41.8028537696,15,Alpine Fault,Plate boundary
1588100.46943,5374762.2382,172.85681107,-41.7788967194,15,Alpine Fault,Plate boundary
1588643.15405,5373583.98832,172.863318725,-41.7895171477,15,Alpine Fault,Plate boundary
1588652.35808,5373564.00496,172.863429115,-41.789697269,15,Alpine Fault,Plate boundary
1589146.37352,5372491.42029,172.869355046,-41.7993649184,15,Alpine Fault,Plate boundary
1590192.17657,5370220.78895,172.88190578,-41.8198300035,15,Alpine Fault,Plate boundary
1584627.11179,5367657.62353,172.814831602,-41.8428277112,15,Alpine Fault,Plate boundary
1580107.11393,5364301.19834,172.760275186,-41.8729577317,15,Alpine Fault,Plate boundary
1578543.50157,5362866.66847,172.741380524,-41.8858373298,15,Alpine Fault,Plate boundary
1569607.67784,5354668.58954,172.633254482,-41.959381141,15,Alpine Fault,Plate boundary
1569568.18086,5354633.11889,172.632776045,-41.9596990856,15,Alpine Fault,Plate boundary
1554039.33205,5340998.19834,172.444326718,-42.0817458113,15,Alpine Fault,Plate boundary
1551654.69264,5338118.74507,172.415259219,-42.1075350931,15,Alpine Fault,Plate boundary
1549639.0032,5323924.23632,172.389652792,-42.2352424135,15,Alpine Fault,Plate boundary
1549632.58133,5323881.65174,172.389571271,-42.2356255068,15,Alpine Fault,Plate boundary
1549625.42685,5323839.18411,172.389480881,-42.2360074997,15,Alpine Fault,Plate boundary
1549617.5419,5323796.84603,172.389381648,-42.2363882787,15,Alpine Fault,Plate boundary
1549608.92881,5323754.65004,172.389273602,-42.2367677307,15,Alpine Fault,Plate boundary
1549599.59014,5323712.60869,172.389156774,-42.2371457433,15,Alpine Fault,Plate boundary
1549589.52866,5323670.73444,172.3890312,-42.2375222042,15,Alpine Fault,Plate boundary
1549578.74735,5323629.03972,172.388896916,-42.2378970016,15,Alpine Fault,Plate boundary
1549567.24943,5323587.5369,172.388753962,-42.2382700243,15,Alpine Fault,Plate boundary
1549555.03828,5323546.2383,172.388602381,-42.2386411615,15,Alpine Fault,Plate boundary
1549542.11755,5323505.15618,172.388442216,-42.2390103032,15,Alpine Fault,Plate boundary
1549528.49107,5323464.30272,172.388273517,-42.2393773396,15,Alpine Fault,Plate boundary
1549514.16287,5323423.69005,172.388096331,-42.239742162,15,Alpine Fault,Plate boundary
1549499.13721,5323383.33022,172.387910713,-42.2401046618,15,Alpine Fault,Plate boundary
1549483.41856,5323343.23521,172.387716716,-42.2404647317,15,Alpine Fault,Plate boundary
1549467.01157,5323303.41691,172.387514399,-42.2408222645,15,Alpine Fault,Plate boundary
1549449.92111,5323263.88714,172.387303821,-42.2411771543,15,Alpine Fault,Plate boundary
1549432.15225,5323224.65764,172.387085045,-42.2415292956,15,Alpine Fault,Plate boundary
1549413.71027,5323185.74004,172.386858136,-42.241878584,15,Alpine Fault,Plate boundary
1549394.60064,5323147.14589,172.38662316,-42.2422249156,15,Alpine Fault,Plate boundary
1549374.82904,5323108.88665,172.386380187,-42.2425681877,15,Alpine Fault,Plate boundary
1549354.40132,5323070.97366,172.38612929,-42.2429082984,15,Alpine Fault,Plate boundary
1549333.32355,5323033.41818,172.385870542,-42.2432451467,15,Alpine Fault,Plate boundary
1545856.35065,5316961.43228,172.343161333,-42.2976939364,15,Alpine Fault,Plate boundary
1545834.91171,5316924.72,172.342897827,-42.2980230628,15,Alpine Fault,Plate boundary
1545812.85159,5316888.37759,172.342626819,-42.2983488144,15,Alpine Fault,Plate boundary
1545790.17665,5316852.41557,172.342348384,-42.298671097,15,Alpine Fault,Plate boundary
1545766.89347,5316816.84434,172.342062605,-42.2989898172,15,Alpine Fault,Plate boundary
1545743.00877,5316781.67417,172.341769564,-42.299304883,15,Alpine Fault,Plate boundary
1545718.52945,5316746.91525,172.341469345,-42.299616203,15,Alpine Fault,Plate boundary
1545693.4626,5316712.57762,172.341162036,-42.2999236873,15,Alpine Fault,Plate boundary
1545667.81548,5316678.67121,172.340847724,-42.3002272468,15,Alpine Fault,Plate boundary
1545641.59548,5316645.20583,172.340526501,-42.3005267937,15,Alpine Fault,Plate boundary
1545614.8102,5316612.19117,172.34019846,-42.3008222414,15,Alpine Fault,Plate boundary
1545587.46738,5316579.63675,172.339863696,-42.3011135043,15,Alpine Fault,Plate boundary
1545559.57493,5316547.552,172.339522305,-42.3014004981,15,Alpine Fault,Plate boundary
1545531.14092,5316515.94621,172.339174386,-42.3016831398,15,Alpine Fault,Plate boundary
1545502.17357,5316484.82849,172.338820039,-42.3019613475,15,Alpine Fault,Plate boundary
1545472.68125,5316454.20787,172.338459368,-42.3022350409,15,Alpine Fault,Plate boundary
1545442.67249,5316424.09318,172.338092477,-42.3025041406,15,Alpine Fault,Plate boundary
1545412.15598,5316394.49315,172.33771947,-42.3027685688,15,Alpine Fault,Plate boundary
1545381.14054,5316365.41632,172.337340458,-42.303028249,15,Alpine Fault,Plate boundary
1542563.48935,5313768.53996,172.302899841,-42.326211806,15,Alpine Fault,Plate boundary
1536984.46364,5308626.66122,172.234631903,-42.3720844246,15,Alpine Fault,Plate boundary
1536941.87201,5308588.3005,172.234110445,-42.3724264191,15,Alpine Fault,Plate boundary
1536869.39568,5308526.9167,172.233223516,-42.3729733134,15,Alpine Fault,Plate boundary
1520476.65728,5295169.47509,172.032295313,-42.4917487574,15,Alpine Fault,Plate boundary
1520444.84254,5295143.98003,172.031904679,-42.4919750611,15,Alpine Fault,Plate boundary
1520412.61627,5295119.00716,172.031509106,-42.4921966189,15,Alpine Fault,Plate boundary
1520379.98704,5295094.56315,172.031108702,-42.4924133717,15,Alpine Fault,Plate boundary
1520346.96353,5295070.65448,172.030703572,-42.4926252619,15,Alpine Fault,Plate boundary
1520313.55453,5295047.28752,172.030293825,-42.4928322332,15,Alpine Fault,Plate boundary
1520279.76892,5295024.46848,172.029879568,-42.4930342303,15,Alpine Fault,Plate boundary
1520245.61568,5295002.20342,172.029460913,-42.4932311996,15,Alpine Fault,Plate boundary
1487593.53172,5274093.18059,171.628086598,-42.6774257074,15,Alpine Fault,Plate boundary
1486983.35301,5273698.54104,171.620562902,-42.6808892162,15,Alpine Fault,Plate boundary
1460710.02726,5256705.85509,171.295818609,-42.8295391195,15,Alpine Fault,Plate boundary
1450285.50072,5247688.52575,171.16593617,-42.9087323776,15,Alpine Fault,Plate boundary
1450192.83098,5247612.17781,171.164781103,-42.9094013657,15,Alpine Fault,Plate boundary
1450151.08656,5247580.14027,171.164261408,-42.9096815252,15,Alpine Fault,Plate boundary
1418883.18176,5224101.74547,170.773847162,-43.114166078,15,Alpine Fault,Plate boundary
1418814.39804,5224051.90192,170.772986078,-43.1145981282,15,Alpine Fault,Plate boundary
1408969.94962,5217170.3905,170.64970965,-43.1740948359,15,Alpine Fault,Plate boundary
1397330.37726,5209033.64121,170.503648991,-43.244264446,15,Alpine Fault,Plate boundary
1362844.46919,5182593.84529,170.067941911,-43.4719788575,15,Alpine Fault,Plate boundary
1362771.94948,5182540.29369,170.067023164,-43.4724374379,15,Alpine Fault,Plate boundary
1332482.94538,5161006.56258,169.682507525,-43.6557954161,15,Alpine Fault,Plate boundary
1332463.47158,5160992.85699,169.682259638,-43.6559116098,15,Alpine Fault,Plate boundary
1332442.61704,5160978.48404,169.681994325,-43.6560333051,15,Alpine Fault,Plate boundary
1308249.52172,5144484.72766,169.373597735,-43.7951499701,15,Alpine Fault,Plate boundary
1286986.488,5129520.18683,169.101121667,-43.9208908923,15,Alpine Fault,Plate boundary
1286976.75448,5129513.37108,169.1009967,-43.9209479829,15,Alpine Fault,Plate boundary
1286927.40044,5129479.85377,169.10036366,-43.9212280991,15,Alpine Fault,Plate boundary
1257710.79831,5110143.60898,168.724925665,-44.0818534693,15,Alpine Fault,Plate boundary
1244118.06467,5100480.09595,168.549133367,-44.1621230188,15,Alpine Fault,Plate boundary
1241325.48508,5097185.78361,168.512066789,-44.1903267759,15,Alpine Fault,Plate boundary
1241296.65446,5097152.37539,168.511684339,-44.1906124747,15,Alpine Fault,Plate boundary
1241267.23865,5097119.48125,168.511294936,-44.1908932705,15,Alpine Fault,Plate boundary
1241237.24682,5097087.11145,168.510898702,-44.1911690757,15,Alpine Fault,Plate boundary
1241206.68831,5097055.27606,168.510495759,-44.1914398043,15,Alpine Fault,Plate boundary
1241175.57265,5097023.98501,168.510086235,-44.1917053718,15,Alpine Fault,Plate boundary
1241143.90952,5096993.24805,168.509670255,-44.1919656955,15,Alpine Fault,Plate boundary
1241111.70881,5096963.07476,168.509247951,-44.1922206942,15,Alpine Fault,Plate boundary
1241078.98053,5096933.47452,168.508819453,-44.1924702883,15,Alpine Fault,Plate boundary
1241045.73488,5096904.45658,168.508384895,-44.1927144001,15,Alpine Fault,Plate boundary
1241011.98223,5096876.02996,168.507944413,-44.1929529534,15,Alpine Fault,Plate boundary
1240977.73309,5096848.20353,168.507498143,-44.1931858738,15,Alpine Fault,Plate boundary
1240942.99812,5096820.98595,168.507046226,-44.1934130886,15,Alpine Fault,Plate boundary
1240907.78817,5096794.38571,168.506588801,-44.1936345271,15,Alpine Fault,Plate boundary
1240872.11418,5096768.41109,168.506126012,-44.1938501202,15,Alpine Fault,Plate boundary
1240835.98728,5096743.07019,168.505658003,-44.1940598006,15,Alpine Fault,Plate boundary
1240799.41873,5096718.3709,168.505184919,-44.1942635029,15,Alpine Fault,Plate boundary
